date,state,district,pincode,age_0_5,age_5_17,age_18_greater
31-12-2025,Karnataka,Yadgir,585220,2,1,0
31-12-2025,Karnataka,Yadgir,585319,3,5,0
31-12-2025,Karnataka,yadgir,585201,2,0,0
31-12-2025,Karnataka,yadgir,585355,0,1,0
31-12-2025,Kerala,Alappuzha,688007,1,0,0
31-12-2025,Kerala,Alappuzha,688524,1,3,0
31-12-2025,Kerala,Alappuzha,688529,1,0,0
31-12-2025,Kerala,Alappuzha,689124,0,1,0
31-12-2025,Kerala,Alappuzha,689595,1,3,0
31-12-2025,Kerala,Alappuzha,689622,0,1,0
31-12-2025,Kerala,Alappuzha,690110,0,1,0
31-12-2025,Kerala,Ernakulam,682002,1,2,0
31-12-2025,Kerala,Ernakulam,682006,2,2,0
31-12-2025,Kerala,Ernakulam,682010,0,1,0
31-12-2025,Kerala,Ernakulam,682030,0,1,0
31-12-2025,Kerala,Ernakulam,682040,1,0,0
31-12-2025,Kerala,Ernakulam,682307,0,1,0
31-12-2025,Kerala,Ernakulam,682508,1,1,0
31-12-2025,Kerala,Ernakulam,683511,0,1,0
31-12-2025,Kerala,Ernakulam,683518,0,1,0
31-12-2025,Kerala,Ernakulam,683522,1,0,0
31-12-2025,Kerala,Ernakulam,683546,1,1,0
31-12-2025,Kerala,Ernakulam,683549,0,1,0
31-12-2025,Kerala,Ernakulam,683594,1,0,0
31-12-2025,Kerala,Ernakulam,686662,1,0,0
31-12-2025,Kerala,Ernakulam,686670,1,1,0
31-12-2025,Kerala,Ernakulam,686671,0,1,0
31-12-2025,Kerala,Ernakulam,686691,2,4,0
31-12-2025,Kerala,Idukki,685514,3,0,0
31-12-2025,Kerala,Idukki,685563,0,1,0
31-12-2025,Kerala,Idukki,685584,1,0,0
31-12-2025,Kerala,Idukki,685590,1,0,0
31-12-2025,Kerala,Idukki,685608,1,2,0
31-12-2025,Kerala,Idukki,685613,1,0,0
31-12-2025,Kerala,Kannur,670006,1,1,0
31-12-2025,Kerala,Kannur,670009,2,0,0
31-12-2025,Kerala,Kannur,670106,1,2,0
31-12-2025,Kerala,Kannur,670107,0,1,0
31-12-2025,Kerala,Kannur,670143,0,1,0
31-12-2025,Kerala,Kannur,670309,1,1,0
31-12-2025,Kerala,Kannur,670581,1,2,0
31-12-2025,Kerala,Kannur,670592,1,2,0
31-12-2025,Kerala,Kannur,670595,0,1,0
31-12-2025,Kerala,Kannur,670662,0,3,0
31-12-2025,Kerala,Kannur,670672,2,3,0
31-12-2025,Kerala,Kannur,670692,1,3,0
31-12-2025,Kerala,Kannur,670693,0,2,0
31-12-2025,Kerala,Kannur,670694,0,3,0
31-12-2025,Kerala,Kannur,670701,1,2,0
31-12-2025,Kerala,Kasaragod,671311,0,1,0
31-12-2025,Kerala,Kasaragod,671313,1,1,0
31-12-2025,Kerala,Kasaragod,671317,1,3,0
31-12-2025,Kerala,Kasaragod,671319,1,2,0
31-12-2025,Kerala,Kasaragod,671321,0,4,0
31-12-2025,Kerala,Kasaragod,671541,2,6,0
31-12-2025,Kerala,Kasaragod,671543,2,0,0
31-12-2025,Kerala,Kasargod,671322,0,1,0
31-12-2025,Kerala,Kollam,689695,0,5,0
31-12-2025,Kerala,Kollam,690518,0,2,0
31-12-2025,Kerala,Kollam,690573,2,2,0
31-12-2025,Kerala,Kollam,690574,0,1,0
31-12-2025,Kerala,Kollam,691001,1,3,0
31-12-2025,Kerala,Kollam,691003,1,2,0
31-12-2025,Kerala,Kollam,691010,1,0,0
31-12-2025,Kerala,Kollam,691310,0,1,0
31-12-2025,Kerala,Kollam,691312,1,0,0
31-12-2025,Kerala,Kollam,691503,3,1,0
31-12-2025,Kerala,Kollam,691511,2,1,0
31-12-2025,Kerala,Kollam,691532,4,1,0
31-12-2025,Kerala,Kollam,691533,0,1,0
31-12-2025,Kerala,Kollam,691576,2,2,0
31-12-2025,Kerala,Kollam,691581,1,0,0
31-12-2025,Kerala,Kollam,691583,7,5,0
31-12-2025,Kerala,Kottayam,686003,3,0,0
31-12-2025,Kerala,Kottayam,686005,1,0,0
31-12-2025,Kerala,Kottayam,686010,1,1,0
31-12-2025,Kerala,Kottayam,686013,2,1,0
31-12-2025,Kerala,Kottayam,686016,0,2,0
31-12-2025,Kerala,Kottayam,686018,0,1,0
31-12-2025,Kerala,Kottayam,686020,1,0,0
31-12-2025,Kerala,Kottayam,686021,1,1,0
31-12-2025,Kerala,Kottayam,686144,0,1,0
31-12-2025,Kerala,Kottayam,686502,1,3,0
31-12-2025,Kerala,Kottayam,686508,1,0,0
31-12-2025,Kerala,Kottayam,686512,2,0,0
31-12-2025,Kerala,Kottayam,686513,0,1,0
31-12-2025,Kerala,Kottayam,686535,1,0,0
31-12-2025,Kerala,Kottayam,686540,1,1,0
31-12-2025,Kerala,Kottayam,686541,2,0,0
31-12-2025,Kerala,Kottayam,686576,0,1,0
31-12-2025,Kerala,Kottayam,686581,1,0,0
31-12-2025,Kerala,Kozhikode,673008,1,1,0
31-12-2025,Kerala,Kozhikode,673015,2,1,0
31-12-2025,Kerala,Kozhikode,673018,0,2,0
31-12-2025,Kerala,Kozhikode,673027,3,2,0
31-12-2025,Kerala,Kozhikode,673103,0,1,0
31-12-2025,Kerala,Kozhikode,673315,1,3,0
31-12-2025,Kerala,Kozhikode,673506,0,4,0
31-12-2025,Kerala,Kozhikode,673523,1,0,0
31-12-2025,Kerala,Kozhikode,673526,1,0,0
31-12-2025,Kerala,Kozhikode,673528,1,1,0
31-12-2025,Kerala,Kozhikode,673542,3,1,0
31-12-2025,Kerala,Kozhikode,673586,1,0,0
31-12-2025,Kerala,Kozhikode,673601,3,0,0
31-12-2025,Kerala,Kozhikode,673611,0,2,0
31-12-2025,Kerala,Kozhikode,673614,1,3,0
31-12-2025,Kerala,Kozhikode,673631,0,1,0
31-12-2025,Kerala,Malappuram,673314,2,1,0
31-12-2025,Kerala,Malappuram,673636,1,6,0
31-12-2025,Kerala,Malappuram,676102,2,3,0
31-12-2025,Kerala,Malappuram,676107,0,1,0
31-12-2025,Kerala,Malappuram,676121,2,1,0
31-12-2025,Kerala,Malappuram,676303,1,4,0
31-12-2025,Kerala,Malappuram,676319,1,0,0
31-12-2025,Kerala,Malappuram,676504,0,4,0
31-12-2025,Kerala,Malappuram,676507,5,2,0
31-12-2025,Kerala,Malappuram,676508,1,6,0
31-12-2025,Kerala,Malappuram,676510,0,1,0
31-12-2025,Kerala,Malappuram,676519,5,2,0
31-12-2025,Kerala,Malappuram,676525,3,3,0
31-12-2025,Kerala,Malappuram,679322,3,2,0
31-12-2025,Kerala,Malappuram,679325,2,6,0
31-12-2025,Kerala,Malappuram,679327,0,1,0
31-12-2025,Kerala,Malappuram,679333,8,1,0
31-12-2025,Kerala,Malappuram,679339,2,3,0
31-12-2025,Kerala,Malappuram,679340,0,1,0
31-12-2025,Kerala,Malappuram,679572,2,1,0
31-12-2025,Kerala,Malappuram,679574,1,0,0
31-12-2025,Kerala,Palakkad,678007,1,1,0
31-12-2025,Kerala,Palakkad,678508,1,0,0
31-12-2025,Kerala,Palakkad,678552,1,1,0
31-12-2025,Kerala,Palakkad,678592,1,2,0
31-12-2025,Kerala,Palakkad,678641,2,0,0
31-12-2025,Kerala,Palakkad,678642,0,1,0
31-12-2025,Kerala,Palakkad,678684,2,2,0
31-12-2025,Kerala,Palakkad,678685,0,1,0
31-12-2025,Kerala,Palakkad,678706,1,0,0
31-12-2025,Kerala,Palakkad,678721,1,0,0
31-12-2025,Kerala,Palakkad,679101,1,1,0
31-12-2025,Kerala,Palakkad,679122,3,0,0
31-12-2025,Kerala,Palakkad,679313,1,1,0
31-12-2025,Kerala,Palakkad,679514,1,0,0
31-12-2025,Kerala,Palakkad,679516,2,0,0
31-12-2025,Kerala,Palakkad,679534,1,4,0
31-12-2025,Kerala,Palakkad,679551,1,0,0
31-12-2025,Kerala,Pathanamthitta,689541,1,0,0
31-12-2025,Kerala,Pathanamthitta,689588,1,0,0
31-12-2025,Kerala,Pathanamthitta,689602,1,0,0
31-12-2025,Kerala,Pathanamthitta,689611,0,1,0
31-12-2025,Kerala,Pathanamthitta,689613,0,1,0
31-12-2025,Kerala,Pathanamthitta,689615,0,1,0
31-12-2025,Kerala,Pathanamthitta,689621,1,0,0
31-12-2025,Kerala,Pathanamthitta,689642,0,1,0
31-12-2025,Kerala,Pathanamthitta,689672,1,0,0
31-12-2025,Kerala,Pathanamthitta,689695,0,1,0
31-12-2025,Kerala,Pathanamthitta,691526,2,0,0
31-12-2025,Kerala,Pathanamthitta,691555,0,1,0
31-12-2025,Kerala,Pathanamthitta,691556,1,0,0
31-12-2025,Kerala,Thiruvananthapuram,695002,2,1,0
31-12-2025,Kerala,Thiruvananthapuram,695012,0,2,0
31-12-2025,Kerala,Thiruvananthapuram,695026,2,1,0
31-12-2025,Kerala,Thiruvananthapuram,695043,2,1,0
31-12-2025,Kerala,Thiruvananthapuram,695101,1,1,0
31-12-2025,Kerala,Thiruvananthapuram,695103,3,1,0
31-12-2025,Kerala,Thiruvananthapuram,695123,0,1,0
31-12-2025,Kerala,Thiruvananthapuram,695302,0,1,0
31-12-2025,Kerala,Thiruvananthapuram,695306,1,1,0
31-12-2025,Kerala,Thiruvananthapuram,695543,0,2,0
31-12-2025,Kerala,Thiruvananthapuram,695563,1,0,0
31-12-2025,Kerala,Thiruvananthapuram,695582,3,1,0
31-12-2025,Kerala,Thiruvananthapuram,695584,1,2,0
31-12-2025,Kerala,Thiruvananthapuram,695603,0,1,0
31-12-2025,Kerala,Thrissur,679563,0,4,0
31-12-2025,Kerala,Thrissur,680005,1,1,0
31-12-2025,Kerala,Thrissur,680102,0,1,0
31-12-2025,Kerala,Thrissur,680301,0,1,0
31-12-2025,Kerala,Thrissur,680302,0,1,0
31-12-2025,Kerala,Thrissur,680312,1,0,0
31-12-2025,Kerala,Thrissur,680503,2,0,0
31-12-2025,Kerala,Thrissur,680507,1,0,0
31-12-2025,Kerala,Thrissur,680512,1,0,0
31-12-2025,Kerala,Thrissur,680515,0,1,0
31-12-2025,Kerala,Thrissur,680545,0,1,0
31-12-2025,Kerala,Thrissur,680551,1,0,0
31-12-2025,Kerala,Thrissur,680568,1,0,0
31-12-2025,Kerala,Thrissur,680571,1,0,0
31-12-2025,Kerala,Thrissur,680655,2,1,0
31-12-2025,Kerala,Thrissur,680664,1,2,0
31-12-2025,Kerala,Thrissur,680671,0,2,0
31-12-2025,Kerala,Thrissur,680681,2,1,0
31-12-2025,Kerala,Thrissur,680685,1,1,0
31-12-2025,Kerala,Thrissur,680687,1,0,0
31-12-2025,Kerala,Thrissur,680733,1,1,0
31-12-2025,Ladakh,Kargil,194102,1,0,0
31-12-2025,Ladakh,Kargil,194105,0,1,0
31-12-2025,Ladakh,Kargil,194301,1,0,0
31-12-2025,Lakshadweep,Lakshadweep,682551,1,0,0
31-12-2025,Lakshadweep,Lakshadweep,682552,1,0,0
31-12-2025,Madhya Pradesh,Agar Malwa,465441,13,8,0
31-12-2025,Madhya Pradesh,Alirajpur,457887,6,7,0
31-12-2025,Madhya Pradesh,Alirajpur,457888,12,18,0
31-12-2025,Madhya Pradesh,Alirajpur,457893,2,7,0
31-12-2025,Madhya Pradesh,Alirajpur,457990,15,58,0
31-12-2025,Madhya Pradesh,Anuppur,484113,9,2,0
31-12-2025,Madhya Pradesh,Anuppur,484336,6,3,0
31-12-2025,Madhya Pradesh,Anuppur,484444,5,0,0
31-12-2025,Madhya Pradesh,Anuppur,484886,7,0,0
31-12-2025,Madhya Pradesh,Ashok Nagar,473330,18,8,0
31-12-2025,Madhya Pradesh,Ashok Nagar,473440,5,2,0
31-12-2025,Madhya Pradesh,Ashok Nagar,473446,24,9,0
31-12-2025,Madhya Pradesh,Balaghat,481115,21,2,0
31-12-2025,Madhya Pradesh,Balaghat,481224,2,0,0
31-12-2025,Madhya Pradesh,Balaghat,481449,8,1,0
31-12-2025,Madhya Pradesh,Balaghat,481551,5,0,0
31-12-2025,Madhya Pradesh,Barwani,451556,15,5,0
31-12-2025,Madhya Pradesh,Betul,460220,10,10,1
31-12-2025,Madhya Pradesh,Betul,460225,7,5,0
31-12-2025,Madhya Pradesh,Betul,460330,19,18,0
31-12-2025,Madhya Pradesh,Betul,460557,4,1,0
31-12-2025,Madhya Pradesh,Betul,460668,2,3,0
31-12-2025,Madhya Pradesh,Bhind,477105,4,5,0
31-12-2025,Madhya Pradesh,Bhind,477227,4,1,0
31-12-2025,Madhya Pradesh,Bhind,477331,3,2,0
31-12-2025,Madhya Pradesh,Bhind,477333,3,7,0
31-12-2025,Madhya Pradesh,Bhind,477441,3,5,0
31-12-2025,Madhya Pradesh,Bhind,477446,2,3,0
31-12-2025,Madhya Pradesh,Bhind,477555,6,7,0
31-12-2025,Madhya Pradesh,Bhopal,462010,24,2,0
31-12-2025,Madhya Pradesh,Bhopal,462030,34,7,0
31-12-2025,Madhya Pradesh,Bhopal,462036,5,0,0
31-12-2025,Madhya Pradesh,Bhopal,462037,4,0,0
31-12-2025,Madhya Pradesh,Bhopal,462042,19,0,0
31-12-2025,Madhya Pradesh,Bhopal,462045,1,0,0
31-12-2025,Madhya Pradesh,Burhanpur,450221,30,8,0
31-12-2025,Madhya Pradesh,Chhatarpur,471101,19,18,0
31-12-2025,Madhya Pradesh,Chhatarpur,471311,16,11,0
31-12-2025,Madhya Pradesh,Chhatarpur,471313,13,21,0
31-12-2025,Madhya Pradesh,Chhindwara,480107,14,0,0
31-12-2025,Madhya Pradesh,Chhindwara,480221,16,1,0
31-12-2025,Madhya Pradesh,Chhindwara,480337,2,0,0
31-12-2025,Madhya Pradesh,Chhindwara,480441,5,1,0
31-12-2025,Madhya Pradesh,Chhindwara,480559,13,3,1
31-12-2025,Madhya Pradesh,Damoh,470673,14,6,0
31-12-2025,Madhya Pradesh,Damoh,470675,6,1,0
31-12-2025,Madhya Pradesh,Damoh,470772,8,2,0
31-12-2025,Madhya Pradesh,Datia,475682,5,6,0
31-12-2025,Madhya Pradesh,Dewas,455111,1,0,0
31-12-2025,Madhya Pradesh,Dewas,455115,4,1,0
31-12-2025,Madhya Pradesh,Dewas,455332,14,10,0
31-12-2025,Madhya Pradesh,Dewas,455336,16,12,0
31-12-2025,Madhya Pradesh,Dhar,454001,16,17,0
31-12-2025,Madhya Pradesh,Dhar,454335,12,7,0
31-12-2025,Madhya Pradesh,Dhar,454345,0,1,0
31-12-2025,Madhya Pradesh,Dhar,454441,4,9,0
31-12-2025,Madhya Pradesh,Dindori,481672,4,2,0
31-12-2025,Madhya Pradesh,Dindori,481778,6,5,0
31-12-2025,Madhya Pradesh,Dindori,481879,8,5,0
31-12-2025,Madhya Pradesh,Dindori,481882,10,3,0
31-12-2025,Madhya Pradesh,Dindori,481884,9,1,0
31-12-2025,Madhya Pradesh,East Nimar,450117,4,10,0
31-12-2025,Madhya Pradesh,East Nimar,450554,1,0,0
31-12-2025,Madhya Pradesh,East Nimar,450881,9,6,0
31-12-2025,Madhya Pradesh,Guna,473115,9,8,0
31-12-2025,Madhya Pradesh,Guna,473443,0,1,0
31-12-2025,Madhya Pradesh,Gwalior,474003,17,3,0
31-12-2025,Madhya Pradesh,Gwalior,474011,2,5,0
31-12-2025,Madhya Pradesh,Gwalior,475002,6,9,0
31-12-2025,Madhya Pradesh,Gwalior,475115,4,8,0
31-12-2025,Madhya Pradesh,Harda,461228,14,6,0
31-12-2025,Madhya Pradesh,Harda,461331,20,9,0
31-12-2025,Madhya Pradesh,Harda *,461251,0,1,0
31-12-2025,Madhya Pradesh,Hoshangabad,461116,1,0,0
31-12-2025,Madhya Pradesh,Hoshangabad,461661,11,2,0
31-12-2025,Madhya Pradesh,Hoshangabad,461771,9,0,0
31-12-2025,Madhya Pradesh,Indore,452001,29,18,3
31-12-2025,Madhya Pradesh,Indore,453001,30,8,0
31-12-2025,Madhya Pradesh,Indore,453115,7,6,0
31-12-2025,Madhya Pradesh,Indore,453771,32,5,0
31-12-2025,Madhya Pradesh,Jabalpur,482002,21,3,0
31-12-2025,Madhya Pradesh,Jabalpur,482008,3,1,0
31-12-2025,Madhya Pradesh,Jabalpur,482020,2,0,0
31-12-2025,Madhya Pradesh,Jabalpur,483001,14,1,0
31-12-2025,Madhya Pradesh,Jabalpur,483105,9,1,0
31-12-2025,Madhya Pradesh,Jabalpur,483110,7,2,0
31-12-2025,Madhya Pradesh,Jhabua,457770,20,6,0
31-12-2025,Madhya Pradesh,Jhabua,457772,2,3,0
31-12-2025,Madhya Pradesh,Katni,483330,12,9,0
31-12-2025,Madhya Pradesh,Katni,483440,23,9,1
31-12-2025,Madhya Pradesh,Katni,483775,28,20,0
31-12-2025,Madhya Pradesh,Katni,483880,32,10,1
31-12-2025,Madhya Pradesh,Khandwa,450051,0,1,0
31-12-2025,Madhya Pradesh,Khandwa,450112,2,5,0
31-12-2025,Madhya Pradesh,Khandwa,450554,2,0,0
31-12-2025,Madhya Pradesh,Khandwa,450661,6,7,0
31-12-2025,Madhya Pradesh,Khandwa,450771,2,1,0
31-12-2025,Madhya Pradesh,Khargone,451001,26,14,0
31-12-2025,Madhya Pradesh,Khargone,451111,10,13,0
31-12-2025,Madhya Pradesh,Khargone,451224,21,12,3
31-12-2025,Madhya Pradesh,Khargone,451332,40,27,1
31-12-2025,Madhya Pradesh,Khargone,451440,1,2,0
31-12-2025,Madhya Pradesh,Maihar,485773,1,0,0
31-12-2025,Madhya Pradesh,Maihar,485881,3,0,0
31-12-2025,Madhya Pradesh,Mandla,481661,35,1,0
31-12-2025,Madhya Pradesh,Mandla,481768,5,1,0
31-12-2025,Madhya Pradesh,Mandla,481771,10,1,0
31-12-2025,Madhya Pradesh,Mandsaur,458001,4,3,0
31-12-2025,Madhya Pradesh,Mandsaur,458558,16,7,0
31-12-2025,Madhya Pradesh,Mandsaur,458669,7,2,0
31-12-2025,Madhya Pradesh,Mandsaur,458778,7,3,0
31-12-2025,Madhya Pradesh,Mandsaur,458895,8,5,0
31-12-2025,Madhya Pradesh,Mandsaur,458990,5,3,0
31-12-2025,Madhya Pradesh,Mauganj,486117,1,0,0
31-12-2025,Madhya Pradesh,Mauganj,486331,5,1,0
31-12-2025,Madhya Pradesh,Morena,476001,56,31,0
31-12-2025,Madhya Pradesh,Morena,476219,9,12,0
31-12-2025,Madhya Pradesh,Morena,476221,43,30,1
31-12-2025,Madhya Pradesh,Narmadapuram,461668,1,0,0
31-12-2025,Madhya Pradesh,Narsimhapur,487001,7,3,0
31-12-2025,Madhya Pradesh,Narsinghpur,487118,28,8,0
31-12-2025,Madhya Pradesh,Narsinghpur,487225,3,3,0
31-12-2025,Madhya Pradesh,Narsinghpur,487334,3,1,0
31-12-2025,Madhya Pradesh,Niwari,472337,1,0,0
31-12-2025,Madhya Pradesh,Niwari,472338,0,1,0
31-12-2025,Madhya Pradesh,Pandhurna,480334,2,1,0
31-12-2025,Madhya Pradesh,Panna,488051,3,6,0
31-12-2025,Madhya Pradesh,Panna,488101,1,0,0
31-12-2025,Madhya Pradesh,Panna,488222,6,7,0
31-12-2025,Madhya Pradesh,Raisen,464651,4,0,0
31-12-2025,Madhya Pradesh,Raisen,464672,10,3,0
31-12-2025,Madhya Pradesh,Raisen,464884,11,2,1
31-12-2025,Madhya Pradesh,Raisen,464886,36,14,0
31-12-2025,Madhya Pradesh,Rajgarh,465669,45,12,0
31-12-2025,Madhya Pradesh,Rajgarh,465680,10,5,0
31-12-2025,Madhya Pradesh,Rajgarh,465687,21,14,0
31-12-2025,Madhya Pradesh,Rajgarh,465689,6,4,0
31-12-2025,Madhya Pradesh,Rajgarh,465693,25,10,1
31-12-2025,Madhya Pradesh,Ratlam,457118,9,2,0
31-12-2025,Madhya Pradesh,Ratlam,457441,9,2,0
31-12-2025,Madhya Pradesh,Rewa,486111,16,4,0
31-12-2025,Madhya Pradesh,Rewa,486117,7,2,0
31-12-2025,Madhya Pradesh,Rewa,486123,10,0,0
31-12-2025,Madhya Pradesh,Rewa,486220,5,6,0
31-12-2025,Madhya Pradesh,Rewa,486223,21,2,0
31-12-2025,Madhya Pradesh,Rewa,486226,10,5,0
31-12-2025,Madhya Pradesh,Rewa,486333,15,6,0
31-12-2025,Madhya Pradesh,Rewa,486445,8,1,0
31-12-2025,Madhya Pradesh,Sagar,470004,10,1,0
31-12-2025,Madhya Pradesh,Sagar,470051,7,1,0
31-12-2025,Madhya Pradesh,Sagar,470120,7,2,1
31-12-2025,Madhya Pradesh,Sagar,470221,11,1,0
31-12-2025,Madhya Pradesh,Sagar,470232,7,6,0
31-12-2025,Madhya Pradesh,Satna,485113,6,1,0
31-12-2025,Madhya Pradesh,Satna,485331,17,10,2
31-12-2025,Madhya Pradesh,Satna,485334,1,0,0
31-12-2025,Madhya Pradesh,Satna,485661,18,0,3
31-12-2025,Madhya Pradesh,Satna,485773,23,6,0
31-12-2025,Madhya Pradesh,Satna,485775,13,0,0
31-12-2025,Madhya Pradesh,Satna,485778,3,1,0
31-12-2025,Madhya Pradesh,Sehore,466001,30,5,0
31-12-2025,Madhya Pradesh,Sehore,466448,1,0,0
31-12-2025,Madhya Pradesh,Seoni,480661,14,7,0
31-12-2025,Madhya Pradesh,Seoni,480667,9,1,0
31-12-2025,Madhya Pradesh,Shahdol,484110,40,6,0
31-12-2025,Madhya Pradesh,Shahdol,484114,1,0,0
31-12-2025,Madhya Pradesh,Shahdol,484660,1,0,0
31-12-2025,Madhya Pradesh,Shajapur,465116,4,4,0
31-12-2025,Madhya Pradesh,Shajapur,465220,3,4,0
31-12-2025,Madhya Pradesh,Shajapur,465223,8,2,0
31-12-2025,Madhya Pradesh,Shajapur,465230,3,1,0
31-12-2025,Madhya Pradesh,Shajapur,465335,14,2,0
31-12-2025,Madhya Pradesh,Shajapur,465550,2,1,0
31-12-2025,Madhya Pradesh,Sheopur,476339,7,30,0
31-12-2025,Madhya Pradesh,Shivpuri,473585,4,10,0
31-12-2025,Madhya Pradesh,Shivpuri,473865,2,2,0
31-12-2025,Madhya Pradesh,Shivpuri,473990,17,15,1
31-12-2025,Madhya Pradesh,Shivpuri,473995,14,15,0
31-12-2025,Madhya Pradesh,Singrauli,486887,5,0,0
31-12-2025,Madhya Pradesh,Singrauli,486892,6,4,0
31-12-2025,Madhya Pradesh,Tikamgarh,472115,26,13,0
31-12-2025,Madhya Pradesh,Tikamgarh,472246,6,5,0
31-12-2025,Madhya Pradesh,Tikamgarh,472339,10,3,0
31-12-2025,Madhya Pradesh,Ujjain,456006,40,11,0
31-12-2025,Madhya Pradesh,Ujjain,456010,8,7,1
31-12-2025,Madhya Pradesh,Ujjain,456441,19,8,0
31-12-2025,Madhya Pradesh,Ujjain,456661,6,3,0
31-12-2025,Madhya Pradesh,Umaria,484551,15,10,0
31-12-2025,Madhya Pradesh,Umaria,484661,66,23,0
31-12-2025,Madhya Pradesh,Umaria,486661,2,0,0
31-12-2025,Madhya Pradesh,Vidisha,464001,32,6,0
31-12-2025,Madhya Pradesh,Vidisha,464220,7,3,0
31-12-2025,Madhya Pradesh,West Nimar,451111,2,1,0
31-12-2025,Maharashtra,Ahmadnagar,413701,8,2,0
31-12-2025,Maharashtra,Ahmadnagar,413705,4,4,0
31-12-2025,Maharashtra,Ahmadnagar,413711,5,1,0
31-12-2025,Maharashtra,Ahmadnagar,413712,1,0,0
31-12-2025,Maharashtra,Ahmadnagar,413721,1,0,0
31-12-2025,Maharashtra,Ahmadnagar,414005,1,2,0
31-12-2025,Maharashtra,Ahmadnagar,414103,1,1,0
31-12-2025,Maharashtra,Ahmadnagar,414505,3,0,0
31-12-2025,Maharashtra,Ahmadnagar,414602,1,1,0
31-12-2025,Maharashtra,Ahmadnagar,414605,1,0,0
31-12-2025,Maharashtra,Ahmadnagar,422603,1,1,0
31-12-2025,Maharashtra,Ahmadnagar,422622,19,5,0
31-12-2025,Maharashtra,Ahmadnagar,423601,6,1,0
31-12-2025,Maharashtra,Ahmed Nagar,422611,0,1,0
31-12-2025,Maharashtra,Akola,444003,1,0,0
31-12-2025,Maharashtra,Akola,444004,1,0,0
31-12-2025,Maharashtra,Akola,444006,2,0,0
31-12-2025,Maharashtra,Akola,444108,7,1,1
31-12-2025,Maharashtra,Akola,444109,2,0,0
31-12-2025,Maharashtra,Akola,444302,0,1,0
31-12-2025,Maharashtra,Amravati,444601,3,5,0
31-12-2025,Maharashtra,Amravati,444603,1,1,0
31-12-2025,Maharashtra,Amravati,444702,6,2,0
31-12-2025,Maharashtra,Amravati,444705,6,1,0
31-12-2025,Maharashtra,Amravati,444717,1,1,0
31-12-2025,Maharashtra,Amravati,444728,1,0,0
31-12-2025,Maharashtra,Amravati,444807,0,2,0
31-12-2025,Maharashtra,Amravati,444903,0,1,0
31-12-2025,Maharashtra,Aurangabad,423703,3,0,0
31-12-2025,Maharashtra,Aurangabad,431001,44,30,0
31-12-2025,Maharashtra,Aurangabad,431008,7,3,0
31-12-2025,Maharashtra,Aurangabad,431104,1,4,0
31-12-2025,Maharashtra,Aurangabad,431110,0,4,0
31-12-2025,Maharashtra,Aurangabad,431111,5,2,0
31-12-2025,Maharashtra,Aurangabad,431151,2,3,0
31-12-2025,Maharashtra,Beed,414203,6,2,0
31-12-2025,Maharashtra,Beed,414205,2,2,0
31-12-2025,Maharashtra,Beed,431123,4,0,0
31-12-2025,Maharashtra,Beed,431128,4,1,1
31-12-2025,Maharashtra,Beed,431130,2,0,0
31-12-2025,Maharashtra,Beed,431517,2,3,0
31-12-2025,Maharashtra,Beed,431523,3,0,0
31-12-2025,Maharashtra,Bhandara,441809,2,0,0
31-12-2025,Maharashtra,Bhandara,441908,2,0,0
31-12-2025,Maharashtra,Bhandara,441909,1,0,0
31-12-2025,Maharashtra,Bhandara,441915,1,0,0
31-12-2025,Maharashtra,Bid,431517,2,1,0
31-12-2025,Maharashtra,Buldana,444303,2,0,0
31-12-2025,Maharashtra,Buldhana,443204,3,0,0
31-12-2025,Maharashtra,Buldhana,443206,2,1,0
31-12-2025,Maharashtra,Buldhana,443303,3,0,0
31-12-2025,Maharashtra,Buldhana,443403,4,1,0
31-12-2025,Maharashtra,Buldhana,443404,8,0,0
31-12-2025,Maharashtra,Buldhana,444204,3,0,0
31-12-2025,Maharashtra,Buldhana,444303,10,3,0
31-12-2025,Maharashtra,Chandrapur,441205,2,0,0
31-12-2025,Maharashtra,Chandrapur,441212,1,0,0
31-12-2025,Maharashtra,Chandrapur,441221,5,0,0
31-12-2025,Maharashtra,Chandrapur,442502,1,0,0
31-12-2025,Maharashtra,Chandrapur,442507,1,0,0
31-12-2025,Maharashtra,Chandrapur,442701,2,2,0
31-12-2025,Maharashtra,Chandrapur,442902,3,0,0
31-12-2025,Maharashtra,Chandrapur,442905,2,4,0
31-12-2025,Maharashtra,Chhatrapati Sambhajinagar,431136,1,2,0
31-12-2025,Maharashtra,Dhule,424002,9,5,0
31-12-2025,Maharashtra,Dhule,424302,0,8,0
31-12-2025,Maharashtra,Dhule,425403,0,1,0
31-12-2025,Maharashtra,Dhule,425408,3,7,1
31-12-2025,Maharashtra,Gadchiroli,441207,3,0,0
31-12-2025,Maharashtra,Gadchiroli,441209,8,1,0
31-12-2025,Maharashtra,Gadchiroli,442504,1,3,0
31-12-2025,Maharashtra,Gadchiroli,442603,7,0,0
31-12-2025,Maharashtra,Gadchiroli,442704,2,3,0
31-12-2025,Maharashtra,Gondiya,441802,1,0,0
31-12-2025,Maharashtra,Gondiya,441807,4,0,0
31-12-2025,Maharashtra,Hingoli,431509,1,0,0
31-12-2025,Maharashtra,Hingoli,431512,14,5,0
31-12-2025,Maharashtra,Hingoli,431542,6,3,0
31-12-2025,Maharashtra,Hingoli,431702,14,4,0
31-12-2025,Maharashtra,Hingoli,431705,7,1,0
