date,state,district,pincode,demo_age_5_17,demo_age_17_
21-12-2025,Uttar Pradesh,Lucknow,227107,1,15
21-12-2025,Uttar Pradesh,Lucknow,227111,1,8
21-12-2025,Uttar Pradesh,Lucknow,227116,0,8
21-12-2025,Uttar Pradesh,Lucknow,227308,2,11
21-12-2025,Uttar Pradesh,Maharajganj,273157,1,22
21-12-2025,Uttar Pradesh,Maharajganj,273301,2,20
21-12-2025,Uttar Pradesh,Maharajganj,273303,7,47
21-12-2025,Uttar Pradesh,Mahoba,210425,2,3
21-12-2025,Uttar Pradesh,Mainpuri,205261,0,16
21-12-2025,Uttar Pradesh,Mainpuri,205262,3,12
21-12-2025,Uttar Pradesh,Mainpuri,205263,0,2
21-12-2025,Uttar Pradesh,Mainpuri,205304,0,10
21-12-2025,Uttar Pradesh,Mathura,281004,5,42
21-12-2025,Uttar Pradesh,Mathura,281202,0,8
21-12-2025,Uttar Pradesh,Mathura,281204,2,30
21-12-2025,Uttar Pradesh,Mathura,281308,0,2
21-12-2025,Uttar Pradesh,Mathura,281403,1,43
21-12-2025,Uttar Pradesh,Mathura,281504,0,6
21-12-2025,Uttar Pradesh,Mau,121705,1,9
21-12-2025,Uttar Pradesh,Mau,221601,0,6
21-12-2025,Uttar Pradesh,Mau,221706,2,7
21-12-2025,Uttar Pradesh,Mau,275301,0,7
21-12-2025,Uttar Pradesh,Mau,275302,1,6
21-12-2025,Uttar Pradesh,Mau,275303,0,7
21-12-2025,Uttar Pradesh,Mau,275304,4,17
21-12-2025,Uttar Pradesh,Mau,276129,4,7
21-12-2025,Uttar Pradesh,Meerut,250103,2,24
21-12-2025,Uttar Pradesh,Meerut,250110,0,17
21-12-2025,Uttar Pradesh,Mirzapur,231310,1,5
21-12-2025,Uttar Pradesh,Mirzapur,231314,0,4
21-12-2025,Uttar Pradesh,Moradabad,244104,0,1
21-12-2025,Uttar Pradesh,Moradabad,244501,1,68
21-12-2025,Uttar Pradesh,Moradabad,244926,2,27
21-12-2025,Uttar Pradesh,Muzaffarnagar,247772,1,3
21-12-2025,Uttar Pradesh,Muzaffarnagar,247775,1,2
21-12-2025,Uttar Pradesh,Muzaffarnagar,247776,0,0
21-12-2025,Uttar Pradesh,Muzaffarnagar,251202,1,6
21-12-2025,Uttar Pradesh,Muzaffarnagar,251308,1,15
21-12-2025,Uttar Pradesh,Muzaffarnagar,251311,1,24
21-12-2025,Uttar Pradesh,Muzaffarnagar,251320,0,1
21-12-2025,Uttar Pradesh,Pilibhit,262203,1,9
21-12-2025,Uttar Pradesh,Pilibhit,262302,0,4
21-12-2025,Uttar Pradesh,Pratapgarh,229410,1,2
21-12-2025,Uttar Pradesh,Pratapgarh,230137,2,3
21-12-2025,Uttar Pradesh,Pratapgarh,230139,0,9
21-12-2025,Uttar Pradesh,Pratapgarh,230141,1,18
21-12-2025,Uttar Pradesh,Pratapgarh,230144,1,3
21-12-2025,Uttar Pradesh,Pratapgarh,230202,1,16
21-12-2025,Uttar Pradesh,Pratapgarh,230302,1,1
21-12-2025,Uttar Pradesh,Pratapgarh,230304,2,11
21-12-2025,Uttar Pradesh,Pratapgarh,230306,1,10
21-12-2025,Uttar Pradesh,Pratapgarh,230403,0,7
21-12-2025,Uttar Pradesh,Prayagraj,211002,1,5
21-12-2025,Uttar Pradesh,Prayagraj,211007,1,3
21-12-2025,Uttar Pradesh,Prayagraj,211008,1,15
21-12-2025,Uttar Pradesh,Prayagraj,211010,0,2
21-12-2025,Uttar Pradesh,Prayagraj,211015,1,0
21-12-2025,Uttar Pradesh,Prayagraj,211016,2,22
21-12-2025,Uttar Pradesh,Prayagraj,212110,0,1
21-12-2025,Uttar Pradesh,Prayagraj,212202,0,4
21-12-2025,Uttar Pradesh,Prayagraj,212306,3,4
21-12-2025,Uttar Pradesh,Prayagraj,212307,0,1
21-12-2025,Uttar Pradesh,Prayagraj,212401,0,2
21-12-2025,Uttar Pradesh,Prayagraj,212405,0,2
21-12-2025,Uttar Pradesh,Prayagraj,212503,0,6
21-12-2025,Uttar Pradesh,Prayagraj,221508,1,10
21-12-2025,Uttar Pradesh,Prayagraj,228411,0,5
21-12-2025,Uttar Pradesh,Rae Bareli,229010,1,4
21-12-2025,Uttar Pradesh,Rae Bareli,229103,1,0
21-12-2025,Uttar Pradesh,Rae Bareli,229121,0,2
21-12-2025,Uttar Pradesh,Rae Bareli,229123,0,3
21-12-2025,Uttar Pradesh,Rae Bareli,229124,1,3
21-12-2025,Uttar Pradesh,Rae Bareli,229126,0,2
21-12-2025,Uttar Pradesh,Rae Bareli,229201,1,4
21-12-2025,Uttar Pradesh,Rae Bareli,229216,0,2
21-12-2025,Uttar Pradesh,Rae Bareli,229308,1,9
21-12-2025,Uttar Pradesh,Rae Bareli,229310,0,3
21-12-2025,Uttar Pradesh,Rae Bareli,229311,1,3
21-12-2025,Uttar Pradesh,Rae Bareli,229316,0,1
21-12-2025,Uttar Pradesh,Rae Bareli,229402,2,9
21-12-2025,Uttar Pradesh,Rampur,244921,2,48
21-12-2025,Uttar Pradesh,Saharanpur,247121,7,41
21-12-2025,Uttar Pradesh,Saharanpur,247122,0,1
21-12-2025,Uttar Pradesh,Saharanpur,247232,3,15
21-12-2025,Uttar Pradesh,Saharanpur,247342,2,9
21-12-2025,Uttar Pradesh,Saharanpur,247669,0,6
21-12-2025,Uttar Pradesh,Saharanpur,247670,0,2
21-12-2025,Uttar Pradesh,Saharanpur,247769,0,5
21-12-2025,Uttar Pradesh,Sambhal,202412,5,43
21-12-2025,Uttar Pradesh,Sambhal,243638,0,2
21-12-2025,Uttar Pradesh,Sambhal,244301,3,12
21-12-2025,Uttar Pradesh,Sambhal,244304,3,25
21-12-2025,Uttar Pradesh,Sant Kabir Nagar,272162,0,13
21-12-2025,Uttar Pradesh,Sant Kabir Nagar,272173,0,7
21-12-2025,Uttar Pradesh,Sant Kabir Nagar,272199,1,25
21-12-2025,Uttar Pradesh,Sant Ravidas Nagar,221304,0,11
21-12-2025,Uttar Pradesh,Sant Ravidas Nagar,221309,1,3
21-12-2025,Uttar Pradesh,Sant Ravidas Nagar,221310,1,2
21-12-2025,Uttar Pradesh,Sant Ravidas Nagar,221314,0,10
21-12-2025,Uttar Pradesh,Sant Ravidas Nagar,221409,1,3
21-12-2025,Uttar Pradesh,Shahjahanpur,242001,17,106
21-12-2025,Uttar Pradesh,Shahjahanpur,242401,1,29
21-12-2025,Uttar Pradesh,Shamli,247771,2,2
21-12-2025,Uttar Pradesh,Shamli,247772,4,19
21-12-2025,Uttar Pradesh,Shamli,247778,2,17
21-12-2025,Uttar Pradesh,Shamli,251319,0,3
21-12-2025,Uttar Pradesh,Shrawasti,271835,1,22
21-12-2025,Uttar Pradesh,Shrawasti,271865,0,11
21-12-2025,Uttar Pradesh,Shrawasti,271870,0,1
21-12-2025,Uttar Pradesh,Shrawasti,271872,0,2
21-12-2025,Uttar Pradesh,Siddharthnagar,272148,0,8
21-12-2025,Uttar Pradesh,Siddharthnagar,272152,4,25
21-12-2025,Uttar Pradesh,Siddharthnagar,272191,1,7
21-12-2025,Uttar Pradesh,Siddharthnagar,272202,3,18
21-12-2025,Uttar Pradesh,Siddharthnagar,272206,6,27
21-12-2025,Uttar Pradesh,Sitapur,261001,4,52
21-12-2025,Uttar Pradesh,Sitapur,261151,2,7
21-12-2025,Uttar Pradesh,Sitapur,261203,4,28
21-12-2025,Uttar Pradesh,Sitapur,261403,2,18
21-12-2025,Uttar Pradesh,Sonbhadra,231217,0,5
21-12-2025,Uttar Pradesh,Sonbhadra,231222,0,6
21-12-2025,Uttar Pradesh,Sonbhadra,231223,1,8
21-12-2025,Uttar Pradesh,Sultanpur,227407,1,0
21-12-2025,Uttar Pradesh,Sultanpur,227805,0,9
21-12-2025,Uttar Pradesh,Sultanpur,227808,3,10
21-12-2025,Uttar Pradesh,Sultanpur,228001,4,38
21-12-2025,Uttar Pradesh,Sultanpur,228119,1,10
21-12-2025,Uttar Pradesh,Sultanpur,228132,0,5
21-12-2025,Uttar Pradesh,Sultanpur,228151,2,8
21-12-2025,Uttar Pradesh,Sultanpur,228159,0,1
21-12-2025,Uttar Pradesh,Sultanpur,228161,2,21
21-12-2025,Uttar Pradesh,Sultanpur,228172,0,1
21-12-2025,Uttar Pradesh,Unnao,209801,8,95
21-12-2025,Uttar Pradesh,Unnao,209831,3,16
21-12-2025,Uttar Pradesh,Unnao,209859,1,29
21-12-2025,Uttar Pradesh,Unnao,209868,1,3
21-12-2025,Uttar Pradesh,Unnao,209869,0,3
21-12-2025,Uttar Pradesh,Unnao,229503,0,6
21-12-2025,Uttar Pradesh,Unnao,229841,1,8
21-12-2025,Uttar Pradesh,Unnao,241502,2,4
21-12-2025,Uttar Pradesh,Unnao,241503,1,24
21-12-2025,Uttar Pradesh,Varanasi,221008,6,14
21-12-2025,Uttar Pradesh,Varanasi,221108,1,9
21-12-2025,Uttar Pradesh,Varanasi,221109,0,9
21-12-2025,Uttar Pradesh,Varanasi,221206,1,7
21-12-2025,Uttar Pradesh,Varanasi,221305,1,2
21-12-2025,Uttar Pradesh,Varanasi,221403,2,9
21-12-2025,Uttarakhand,Almora,244715,0,5
21-12-2025,Uttarakhand,Almora,263601,3,3
21-12-2025,Uttarakhand,Almora,263621,0,2
21-12-2025,Uttarakhand,Almora,263624,0,3
21-12-2025,Uttarakhand,Almora,263637,1,0
21-12-2025,Uttarakhand,Almora,263645,0,6
21-12-2025,Uttarakhand,Almora,263678,0,1
21-12-2025,Uttarakhand,Bageshwar,263635,0,4
21-12-2025,Uttarakhand,Bageshwar,263640,0,1
21-12-2025,Uttarakhand,Dehradun,248001,9,69
21-12-2025,Uttarakhand,Dehradun,248012,0,1
21-12-2025,Uttarakhand,Dehradun,248124,0,1
21-12-2025,Uttarakhand,Dehradun,248141,0,1
21-12-2025,Uttarakhand,Dehradun,248171,8,19
21-12-2025,Uttarakhand,Dehradun,249202,0,2
21-12-2025,Uttarakhand,Dehradun,249204,10,22
21-12-2025,Uttarakhand,Haridwar,247661,2,31
21-12-2025,Uttarakhand,Haridwar,247668,0,4
21-12-2025,Uttarakhand,Haridwar,247671,0,5
21-12-2025,Uttarakhand,Haridwar,249403,0,11
21-12-2025,Uttarakhand,Nainital,244713,0,1
21-12-2025,Uttarakhand,Nainital,244715,5,35
21-12-2025,Uttarakhand,Nainital,263139,16,109
21-12-2025,Uttarakhand,Nainital,263141,0,1
21-12-2025,Uttarakhand,Pauri Garhwal,246121,0,5
21-12-2025,Uttarakhand,Pauri Garhwal,246131,0,2
21-12-2025,Uttarakhand,Pauri Garhwal,246174,0,2
21-12-2025,Uttarakhand,Pauri Garhwal,246193,1,0
21-12-2025,Uttarakhand,Pauri Garhwal,246277,0,1
21-12-2025,Uttarakhand,Pithoragarh,262501,2,5
21-12-2025,Uttarakhand,Pithoragarh,262521,0,1
21-12-2025,Uttarakhand,Pithoragarh,262533,0,2
21-12-2025,Uttarakhand,Pithoragarh,262553,0,1
21-12-2025,Uttarakhand,Tehri Garhwal,249001,0,4
21-12-2025,Uttarakhand,Tehri Garhwal,249125,0,2
21-12-2025,Uttarakhand,Tehri Garhwal,249146,0,1
21-12-2025,Uttarakhand,Tehri Garhwal,249199,0,0
21-12-2025,Uttarakhand,Udham Singh Nagar,244712,5,37
21-12-2025,Uttarakhand,Udham Singh Nagar,262405,3,18
21-12-2025,Uttarakhand,Udham Singh Nagar,263145,0,2
21-12-2025,Uttarakhand,Udham Singh Nagar,263148,3,31
21-12-2025,Uttarakhand,Udham Singh Nagar,263151,1,3
21-12-2025,Uttarakhand,Udham Singh Nagar,263153,5,58
21-12-2025,West Bengal,Alipurduar,735220,1,2
21-12-2025,West Bengal,Bankura,713142,1,1
21-12-2025,West Bengal,Bankura,721504,0,1
21-12-2025,West Bengal,Bankura,722107,0,1
21-12-2025,West Bengal,Bankura,722112,0,3
21-12-2025,West Bengal,Bankura,722133,4,4
21-12-2025,West Bengal,Bankura,722135,1,9
21-12-2025,West Bengal,Bankura,722136,1,10
21-12-2025,West Bengal,Bankura,722139,1,2
21-12-2025,West Bengal,Bankura,722142,0,1
21-12-2025,West Bengal,Bankura,722146,0,4
21-12-2025,West Bengal,Bankura,722148,1,12
21-12-2025,West Bengal,Bankura,722153,2,2
21-12-2025,West Bengal,Bankura,722155,1,4
21-12-2025,West Bengal,Bankura,722156,0,3
21-12-2025,West Bengal,Bankura,722157,1,2
21-12-2025,West Bengal,Bankura,722163,0,1
21-12-2025,West Bengal,Bankura,722164,1,3
21-12-2025,West Bengal,Bankura,722173,3,5
21-12-2025,West Bengal,Bankura,722205,3,13
21-12-2025,West Bengal,Bankura,722206,2,17
21-12-2025,West Bengal,Barddhaman,713104,0,2
21-12-2025,West Bengal,Barddhaman,713121,0,1
21-12-2025,West Bengal,Barddhaman,713131,0,1
21-12-2025,West Bengal,Barddhaman,713140,0,1
21-12-2025,West Bengal,Barddhaman,713142,1,1
21-12-2025,West Bengal,Barddhaman,713144,0,11
21-12-2025,West Bengal,Barddhaman,713145,2,7
21-12-2025,West Bengal,Barddhaman,713146,1,8
21-12-2025,West Bengal,Barddhaman,713147,0,2
21-12-2025,West Bengal,Barddhaman,713150,0,4
21-12-2025,West Bengal,Barddhaman,713151,1,7
21-12-2025,West Bengal,Barddhaman,713205,0,9
21-12-2025,West Bengal,Barddhaman,713213,0,5
21-12-2025,West Bengal,Barddhaman,713217,0,1
21-12-2025,West Bengal,Barddhaman,713218,0,1
21-12-2025,West Bengal,Barddhaman,713302,1,3
21-12-2025,West Bengal,Barddhaman,713325,0,9
21-12-2025,West Bengal,Barddhaman,713331,0,2
21-12-2025,West Bengal,Barddhaman,713333,0,1
21-12-2025,West Bengal,Barddhaman,713334,0,4
21-12-2025,West Bengal,Barddhaman,713358,0,1
21-12-2025,West Bengal,Barddhaman,713363,2,14
21-12-2025,West Bengal,Barddhaman,713364,0,2
21-12-2025,West Bengal,Barddhaman,713407,0,2
21-12-2025,West Bengal,Barddhaman,713422,1,8
21-12-2025,West Bengal,Barddhaman,713426,2,2
21-12-2025,West Bengal,Barddhaman,713429,0,1
21-12-2025,West Bengal,Barddhaman,713501,0,1
21-12-2025,West Bengal,Barddhaman,713514,0,2
21-12-2025,West Bengal,Barddhaman,731215,0,1
21-12-2025,West Bengal,Barddhaman,741316,0,1
21-12-2025,West Bengal,Bardhaman,713104,0,1
21-12-2025,West Bengal,Bardhaman,713125,1,0
21-12-2025,West Bengal,Bardhaman,713302,0,1
21-12-2025,West Bengal,Bardhaman,713363,0,4
21-12-2025,West Bengal,Bardhaman,713368,0,1
21-12-2025,West Bengal,Bardhaman,713370,0,1
21-12-2025,West Bengal,Bardhaman,713381,0,2
21-12-2025,West Bengal,Bardhaman,713422,0,2
21-12-2025,West Bengal,Birbhum,731126,0,7
21-12-2025,West Bengal,Birbhum,731219,2,34
21-12-2025,West Bengal,Birbhum,731222,3,30
21-12-2025,West Bengal,Birbhum,731233,0,6
21-12-2025,West Bengal,Birbhum,731237,1,16
21-12-2025,West Bengal,Birbhum,731303,3,17
21-12-2025,West Bengal,Cooch Behar,735303,0,6
21-12-2025,West Bengal,Cooch Behar,736101,0,14
21-12-2025,West Bengal,Cooch Behar,736121,0,4
21-12-2025,West Bengal,Cooch Behar,736145,0,3
21-12-2025,West Bengal,Cooch Behar,736157,0,14
21-12-2025,West Bengal,Cooch Behar,736166,0,1
21-12-2025,West Bengal,Cooch Behar,736171,0,4
21-12-2025,West Bengal,Cooch Behar,736173,1,0
21-12-2025,West Bengal,Cooch Behar,736207,1,2
21-12-2025,West Bengal,Dakshin Dinajpur,733121,2,22
21-12-2025,West Bengal,Dakshin Dinajpur,733140,2,11
21-12-2025,West Bengal,Dakshin Dinajpur,733158,1,4
21-12-2025,West Bengal,Darjeeling,734013,1,2
21-12-2025,West Bengal,Darjeeling,734101,0,7
21-12-2025,West Bengal,Darjeeling,734105,0,1
21-12-2025,West Bengal,Darjeeling,734214,0,2
21-12-2025,West Bengal,Darjeeling,734215,0,1
21-12-2025,West Bengal,Darjeeling,734217,0,1
21-12-2025,West Bengal,Darjeeling,734226,0,3
21-12-2025,West Bengal,Darjeeling,734434,2,2
21-12-2025,West Bengal,Darjiling,734301,0,1
21-12-2025,West Bengal,East Midnapore,721423,0,1
21-12-2025,West Bengal,East Midnapore,721439,1,0
21-12-2025,West Bengal,East Midnapore,721443,1,2
21-12-2025,West Bengal,East Midnapore,721444,2,5
21-12-2025,West Bengal,East Midnapore,721456,0,2
21-12-2025,West Bengal,East Midnapore,721465,0,1
21-12-2025,West Bengal,East Midnapore,721601,1,3
21-12-2025,West Bengal,Haora,711103,0,1
21-12-2025,West Bengal,Haora,711105,0,1
21-12-2025,West Bengal,Haora,711109,0,1
21-12-2025,Goa,South Goa,403701,0,1
21-12-2025,Goa,South Goa,403703,2,4
21-12-2025,Goa,South Goa,403710,0,2
21-12-2025,Goa,South Goa,403726,1,4
21-12-2025,Goa,South Goa,403801,2,3
21-12-2025,Gujarat,Ahmadabad,380001,0,2
21-12-2025,Gujarat,Ahmadabad,380009,0,1
21-12-2025,Gujarat,Ahmadabad,380013,1,0
21-12-2025,Gujarat,Ahmadabad,380050,1,0
21-12-2025,Gujarat,Ahmadabad,382445,0,2
21-12-2025,Gujarat,Ahmedabad,363425,0,2
21-12-2025,Gujarat,Ahmedabad,380001,9,18
21-12-2025,Gujarat,Ahmedabad,380006,0,1
21-12-2025,Gujarat,Ahmedabad,380019,2,3
21-12-2025,Gujarat,Ahmedabad,380027,0,1
21-12-2025,Gujarat,Ahmedabad,380055,6,33
21-12-2025,Gujarat,Ahmedabad,380059,2,12
21-12-2025,Gujarat,Ahmedabad,382140,0,4
21-12-2025,Gujarat,Ahmedabad,382150,3,8
21-12-2025,Gujarat,Ahmedabad,382225,0,1
21-12-2025,Gujarat,Ahmedabad,382265,1,0
21-12-2025,Gujarat,Ahmedabad,382405,9,43
21-12-2025,Gujarat,Ahmedabad,382421,0,5
21-12-2025,Gujarat,Ahmedabad,382424,5,24
21-12-2025,Gujarat,Ahmedabad,382430,3,20
21-12-2025,Gujarat,Ahmedabad,382433,0,2
21-12-2025,Gujarat,Ahmedabad,382440,10,30
21-12-2025,Gujarat,Ahmedabad,382460,2,5
21-12-2025,Gujarat,Ahmedabad,382480,4,6
21-12-2025,Gujarat,Ahmedabad,384210,0,1
21-12-2025,Gujarat,Amreli,365440,0,2
21-12-2025,Gujarat,Amreli,365450,0,3
21-12-2025,Gujarat,Amreli,365545,1,1
21-12-2025,Gujarat,Amreli,365560,1,13
21-12-2025,Gujarat,Amreli,365660,1,0
21-12-2025,Gujarat,Anand,387310,1,1
21-12-2025,Gujarat,Anand,388365,2,1
21-12-2025,Gujarat,Anand,388530,0,1
21-12-2025,Gujarat,Anand,388570,0,2
21-12-2025,Gujarat,Arvalli,383250,0,1
21-12-2025,Gujarat,Arvalli,383310,1,0
21-12-2025,Gujarat,Arvalli,383350,1,2
21-12-2025,Gujarat,Banaskantha,385001,6,28
21-12-2025,Gujarat,Banaskantha,385210,2,4
21-12-2025,Gujarat,Banaskantha,385510,1,4
21-12-2025,Gujarat,Banaskantha,385535,6,27
21-12-2025,Gujarat,Banaskantha,385550,0,5
21-12-2025,Gujarat,Banaskantha,385565,2,8
21-12-2025,Gujarat,Banaskantha,385575,0,4
21-12-2025,Gujarat,Bharuch,392001,8,23
21-12-2025,Gujarat,Bharuch,392035,1,0
21-12-2025,Gujarat,Bharuch,392110,0,3
21-12-2025,Gujarat,Bharuch,392130,0,1
21-12-2025,Gujarat,Bharuch,392210,0,3
21-12-2025,Gujarat,Bharuch,392220,0,1
21-12-2025,Gujarat,Bharuch,393001,4,35
21-12-2025,Gujarat,Bharuch,393120,1,2
21-12-2025,Gujarat,Bhavnagar,364004,1,11
21-12-2025,Gujarat,Bhavnagar,364070,1,3
21-12-2025,Gujarat,Bhavnagar,364265,0,1
21-12-2025,Gujarat,Bhavnagar,364270,4,8
21-12-2025,Gujarat,Bhavnagar,364295,1,0
21-12-2025,Gujarat,Bhavnagar,364310,1,1
21-12-2025,Gujarat,Bhavnagar,364330,0,2
21-12-2025,Gujarat,Bhavnagar,364505,0,4
21-12-2025,Gujarat,Botad,364765,0,1
21-12-2025,Gujarat,Dahod,389146,1,1
21-12-2025,Gujarat,Dahod,389155,1,1
21-12-2025,Gujarat,Dahod,389180,5,2
21-12-2025,Gujarat,Gandhinagar,380005,0,2
21-12-2025,Gujarat,Gandhinagar,382021,0,1
21-12-2025,Gujarat,Gandhinagar,382030,0,2
21-12-2025,Gujarat,Gandhinagar,382305,1,11
21-12-2025,Gujarat,Gandhinagar,382419,0,1
21-12-2025,Gujarat,Gandhinagar,382423,1,1
21-12-2025,Gujarat,Gandhinagar,382424,1,7
21-12-2025,Gujarat,Gandhinagar,382426,1,1
21-12-2025,Gujarat,Gandhinagar,382428,2,7
21-12-2025,Gujarat,Gir Somnath,362135,0,1
21-12-2025,Gujarat,Gir Somnath,362266,0,1
21-12-2025,Gujarat,Gir Somnath,362510,2,6
21-12-2025,Gujarat,Gir Somnath,362560,1,17
21-12-2025,Gujarat,Gir Somnath,362565,0,3
21-12-2025,Gujarat,Jamnagar,361142,0,1
21-12-2025,Gujarat,Jamnagar,361170,1,4
21-12-2025,Gujarat,Jamnagar,361250,0,1
21-12-2025,Gujarat,Jamnagar,361320,0,2
21-12-2025,Gujarat,Junagadh,362001,3,29
21-12-2025,Gujarat,Junagadh,362222,1,2
21-12-2025,Gujarat,Junagadh,362235,0,1
21-12-2025,Gujarat,Junagadh,362269,0,1
21-12-2025,Gujarat,Junagadh,362710,0,1
21-12-2025,Gujarat,Kachchh,370040,0,2
21-12-2025,Gujarat,Kachchh,370145,0,1
21-12-2025,Gujarat,Kachchh,370205,2,16
21-12-2025,Gujarat,Kachchh,370240,1,4
21-12-2025,Gujarat,Kachchh,370410,1,2
21-12-2025,Gujarat,Kheda,387320,1,1
21-12-2025,Gujarat,Kheda,387335,0,2
21-12-2025,Gujarat,Kheda,387370,1,2
21-12-2025,Gujarat,Kheda,387430,0,3
21-12-2025,Gujarat,Kheda,387630,3,4
21-12-2025,Gujarat,Kheda,388225,4,0
21-12-2025,Gujarat,Kheda,388235,4,1
21-12-2025,Gujarat,Kheda,388255,1,2
21-12-2025,Gujarat,Mahesana,382170,0,1
21-12-2025,Gujarat,Mahesana,382715,2,29
21-12-2025,Gujarat,Mahesana,382830,0,2
21-12-2025,Gujarat,Mahesana,382840,0,1
21-12-2025,Gujarat,Mahesana,382865,0,1
21-12-2025,Gujarat,Mahesana,384001,8,13
21-12-2025,Gujarat,Mahesana,384205,0,2
21-12-2025,Gujarat,Mahesana,384305,0,1
21-12-2025,Gujarat,Mahesana,384355,1,4
21-12-2025,Gujarat,Mahesana,384421,0,3
21-12-2025,Gujarat,Mahisagar,388260,2,0
21-12-2025,Gujarat,Mahisagar,389232,0,1
21-12-2025,Gujarat,Navsari,396421,1,2
21-12-2025,Gujarat,Navsari,396427,0,4
21-12-2025,Gujarat,Navsari,396475,0,1
21-12-2025,Gujarat,Panch Mahals,389001,0,1
21-12-2025,Gujarat,Panchmahals,389115,5,3
21-12-2025,Gujarat,Panchmahals,389230,0,4
21-12-2025,Gujarat,Panchmahals,389310,1,0
21-12-2025,Gujarat,Panchmahals,389360,1,1
21-12-2025,Gujarat,Patan,384265,3,19
21-12-2025,Gujarat,Patan,385350,1,0
21-12-2025,Gujarat,Patan,385360,3,3
21-12-2025,Gujarat,Porbandar,360550,0,1
21-12-2025,Gujarat,Porbandar,360575,0,9
21-12-2025,Gujarat,Porbandar,360576,0,2
21-12-2025,Gujarat,Porbandar,360590,0,1
21-12-2025,Gujarat,Rajkot,360005,7,51
21-12-2025,Gujarat,Rajkot,360007,2,28
21-12-2025,Gujarat,Rajkot,360022,3,20
21-12-2025,Gujarat,Rajkot,360050,2,5
21-12-2025,Gujarat,Rajkot,360110,0,3
21-12-2025,Gujarat,Rajkot,360311,1,11
21-12-2025,Gujarat,Rajkot,360470,1,0
21-12-2025,Gujarat,Rajkot,360490,0,3
21-12-2025,Gujarat,Rajkot,363621,2,1
21-12-2025,Gujarat,Rajkot,363641,1,7
21-12-2025,Gujarat,Sabarkantha,383215,0,7
21-12-2025,Gujarat,Sabarkantha,383255,0,1
21-12-2025,Gujarat,Sabarkantha,383305,0,3
21-12-2025,Gujarat,Sabarkantha,383316,0,1
21-12-2025,Gujarat,Sabarkantha,383422,1,0
21-12-2025,Gujarat,Surat,394160,3,6
21-12-2025,Gujarat,Surat,394190,1,10
21-12-2025,Gujarat,Surat,394220,0,1
21-12-2025,Gujarat,Surat,394221,5,30
21-12-2025,Gujarat,Surat,394248,0,2
21-12-2025,Gujarat,Surat,394325,0,12
21-12-2025,Gujarat,Surat,394327,2,11
21-12-2025,Gujarat,Surat,394352,1,0
21-12-2025,Gujarat,Surat,394445,0,1
21-12-2025,Gujarat,Surat,394601,1,13
21-12-2025,Gujarat,Surat,395005,6,46
21-12-2025,Gujarat,Surat,395006,13,122
21-12-2025,Gujarat,Surat,395007,12,78
21-12-2025,Gujarat,Surendra Nagar,363020,1,6
21-12-2025,Gujarat,Surendra Nagar,363035,0,2
21-12-2025,Gujarat,Surendra Nagar,363040,1,0
21-12-2025,Gujarat,Surendra Nagar,363510,0,2
21-12-2025,Gujarat,Tapi,394370,0,1
21-12-2025,Gujarat,Tapi,394670,3,2
21-12-2025,Gujarat,Tapi,394680,0,1
21-12-2025,Gujarat,Tapi,394690,0,1
21-12-2025,Gujarat,The Dangs,394716,0,2
21-12-2025,Gujarat,Vadodara,390009,3,12
21-12-2025,Gujarat,Vadodara,390010,1,9
21-12-2025,Gujarat,Vadodara,390016,5,13
21-12-2025,Gujarat,Vadodara,390020,1,8
21-12-2025,Gujarat,Vadodara,391145,0,1
21-12-2025,Gujarat,Vadodara,391310,1,5
21-12-2025,Gujarat,Vadodara,391421,1,1
21-12-2025,Gujarat,Vadodara,391440,5,5
21-12-2025,Gujarat,Vadodara,391745,0,1
21-12-2025,Gujarat,Valsad,396001,4,14
21-12-2025,Gujarat,Valsad,396055,1,2
21-12-2025,Gujarat,Valsad,396171,0,1
21-12-2025,Gujarat,Valsad,396385,0,1
21-12-2025,Haryana,Ambala,134203,6,11
21-12-2025,Haryana,Bhiwani,127021,8,34
21-12-2025,Haryana,Bhiwani,127025,0,3
21-12-2025,Haryana,Bhiwani,127027,1,5
21-12-2025,Haryana,Bhiwani,127028,3,5
21-12-2025,Haryana,Bhiwani,127029,0,3
21-12-2025,Haryana,Bhiwani,127042,0,2
21-12-2025,Haryana,Bhiwani,127111,2,4
21-12-2025,Haryana,Bhiwani,127201,6,6
21-12-2025,Haryana,Bhiwani,127306,0,2
21-12-2025,Haryana,Bhiwani,127309,1,6
21-12-2025,Haryana,Faridabad,121008,0,6
21-12-2025,Haryana,Fatehabad,125113,2,2
21-12-2025,Haryana,Gurgaon,122009,1,5
21-12-2025,Haryana,Gurgaon,122051,0,3
21-12-2025,Haryana,Gurgaon,122102,4,29
21-12-2025,Haryana,Hisar,125006,0,1
21-12-2025,Haryana,Hisar,125121,2,12
21-12-2025,Haryana,Jhajjar,124105,1,7
21-12-2025,Haryana,Jhajjar,124142,0,1
21-12-2025,Haryana,Jhajjar,124202,0,2
21-12-2025,Haryana,Jind,126102,5,30
21-12-2025,Haryana,Jind,126152,1,2
21-12-2025,Haryana,Kaithal,136026,0,6
21-12-2025,Haryana,Kaithal,136033,0,3
21-12-2025,Haryana,Kaithal,136043,1,2
21-12-2025,Haryana,Karnal,132117,1,5
21-12-2025,Haryana,Kurukshetra,136129,0,6
21-12-2025,Haryana,Kurukshetra,136132,2,10
21-12-2025,Haryana,Kurukshetra,136156,1,3
